9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217945357.2,90910742.3,138635214.5,654025585.7,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118963662.7,768691401.4,200081844.0,358961468.7,156344963.2,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4533018189.3,3589131607.2,3611361954.6,3808589569.0,3600458817.7,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427088286.9,1655469703.2,2598654918.2,2767418752.3,2562007294.2,2420247227.6,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155545500.2,61021422.5,144558588.9,650323049.9,119580525.0,3626632379.7,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158752940.8,920799172.7,116262564.7,251802014.8,42807944.5,172139118.3,2559076531.9,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180178948.9,21638814.6,106452710.8,611750706.2,80719822.3,3595488918.8,50079967.3,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141136990.0,910663922.9,93025448.1,230735990.4,21717202.1,151891700.7,2560881387.7,36034096.2,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205888625.8,111152469.3,121613516.1,643628374.5,129481719.8,3585996846.1,140840608.4,102975240.9,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345151795.8,598224956.5,471580465.7,644264911.8,439629881.3,369842299.5,2150110477.1,453503022.2,439210297.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181829035.2,21869801.3,107579487.7,612543447.3,79168700.6,3596004246.7,49037728.6,8811761.1,102419228.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437308602.9,1134790465.0,404705734.8,481847165.1,364110214.4,458715458.6,2781775336.4,379828709.1,354828223.1,704743537.1,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750325489.3,1076185688.8,1037511001.2,1411659278.8,1025881099.7,3963765235.6,1084733633.9,1085687934.2,994822645.5,1085757247.9,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139141802.8,909253280.5,94445606.1,236877856.4,27973573.5,149977241.5,2561509980.5,41159910.6,20959119.2,439322159.6,357876415.9,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454655799.2,1295471153.5,1381351270.9,1846200291.3,1355712698.0,4852210728.3,1324929313.8,1285255846.3,1379017520.4,1282810537.2,2358696388.5,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680041927.9,489012289.2,852747559.4,1022053992.9,815111833.4,678034687.2,1755217406.2,813353361.3,816583657.7,513764524.3,1041036012.8,811572491.5,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251773267.5,178785259.4,166290635.0,727677762.6,193314031.7,3672692097.6,203259612.3,166266408.2,186791859.3,164403956.9,962877657.8,1440567469.3,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139174022.0,907351612.1,89620541.3,233227510.2,33925712.3,151495467.5,2557797068.5,47181277.2,25458759.4,435720447.6,356858400.9,30713473.6,813951947.7,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284824297.4,136281836.5,215230287.7,705818458.5,194395613.2,3689431642.1,162482406.4,124939375.5,213998099.0,125444478.0,1178091028.5,1400479720.8,267329572.9,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143109181.7,891901159.6,104592842.4,244604545.7,38158996.2,150492867.2,2543767847.0,51137578.9,30053160.5,433217970.7,371456308.8,35779845.9,801924437.0,39121472.3,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301356653.2,253008394.5,235008554.9,785316277.5,259665874.8,3665549946.1,275811067.6,242124470.3,246255220.6,240796024.2,948466728.5,1517140730.8,237547610.5,343922106.6,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142543850.8,912370766.5,91096031.7,230145902.8,25853640.9,151948174.9,2564649696.7,39452752.0,17813273.0,440298866.4,356925064.3,21899976.0,816705816.5,26659370.6,33501622.9,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187241251.4,72370872.1,80931126.7,639332964.9,100819957.0,3601307854.3,96093403.0,62041764.1,110586997.2,61211131.4,1039678604.1,1336631775.4,150392877.1,171557646.8,220407250.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145396327.3,912967647.8,104390260.0,241482112.5,40486659.6,157841926.0,2562829398.8,53131328.9,32491617.1,442598791.7,358304972.2,37825565.1,819030411.6,36151438.1,47020147.2,31472838.3,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199660398.7,43521164.4,123216010.4,632349680.6,97493801.9,3614463160.8,70586263.1,30757955.6,122753817.3,28912729.5,1076974576.0,1305083113.5,172292970.6,145472553.7,240689462.5,79036406.5,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143879752.1,914676524.0,91991580.0,234403055.9,35198082.2,154785237.2,2566869739.8,49702152.9,26519481.3,442972573.5,358358989.8,30516491.5,817496207.6,29902543.1,41724812.0,24900517.5,38909130.8,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309006406.8,178059189.9,251329002.9,652477076.1,189497876.0,3546697533.7,202213841.2,175025681.1,241891027.8,174389301.2,1087461677.7,1449383258.0,297555346.9,287708496.4,359619137.2,211109948.2,194524309.3,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571147541.0,1268879524.1,535116744.7,692289960.0,495869061.9,586464083.7,2824519175.7,511212006.6,488367167.2,825486076.4,775582638.1,488541001.2,1144895351.3,493214320.6,504172999.9,490016454.0,498496147.3,498318315.1,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182942828.9,20453841.0,106268162.0,613289404.0,80983019.1,3596167356.6,50679546.3,9645822.0,104155675.7,9788383.5,1090819493.6,1285278212.1,170150757.8,125659984.9,245077431.7,64101057.1,30832474.4,173531663.7,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153342422.9,904803736.2,108230861.2,253652927.5,46438547.6,167747082.6,2555073729.2,60145377.7,36063931.3,437204287.9,360897035.0,42461398.7,812490623.0,49162227.7,50224729.8,42187567.5,53010716.8,49179303.6,502494119.9,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426514485.1,2524086528.6,2450687427.0,2981308779.0,2531706217.1,5583627139.0,2551933391.3,2512299529.8,2513410419.7,2513347904.9,3045614592.8,3685517451.5,2529414543.6,2620950436.5,2532288699.3,2490248265.3,2531081791.4,2617849471.5,2511950336.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145312278.9,914872845.2,93243701.0,227880780.3,20312787.8,155387995.8,2564809099.6,31329793.1,12253260.5,442373123.1,356507732.2,19776846.1,822802204.4,22704023.1,28428210.4,16416550.1,28927749.2,27875306.4,487134336.7,38313034.6,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324938302.6,201200477.5,271302605.9,772330013.9,240059145.4,3663423267.1,231945056.0,195530686.9,266403658.0,194514081.0,1126572774.7,1470733058.4,326394568.9,293439560.2,385511670.8,229832686.8,216200875.3,343316748.2,195276855.7,2607001157.9,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254559287.0,942596321.9,291478315.1,454645876.4,249147726.7,293282714.7,2578544243.9,270312238.8,246698246.0,506365022.6,519823528.9,247540241.6,843874605.9,247610537.2,256084974.9,248148849.2,253887651.7,252627484.9,670936042.0,257092904.1,250113989.3,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195273709.2,59483864.5,140038045.7,638791643.1,110131825.8,3592670901.1,90300466.6,52170529.7,134701244.4,52762641.8,1071731282.5,1328216848.4,198597716.1,165228398.6,267719662.2,96540973.8,73478723.1,209202952.4,51670936.5,2549274353.7,227611432.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157894107.4,927118957.3,98777289.3,245237627.8,39567721.5,167263623.1,2577369951.9,54307731.0,32268468.8,452058283.4,370575241.5,37763611.4,831952474.9,42456859.0,50025973.5,34765799.8,46478469.9,43193226.7,496070133.6,57316630.1,30922520.5,259040519.4,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937296364.5,930434503.4,1007952923.8,1459732059.8,975961653.9,4248991003.6,964638734.5,925891944.2,986331096.5,925435156.9,1769773143.6,2198380759.3,1063377947.0,1021838466.7,1119965012.9,964759487.9,946945038.4,1077464334.7,926275027.2,3415620405.0,1055652330.3,948216287.7,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146980223.9,916439463.4,96566124.6,236524154.9,28537303.6,157048435.4,2567037705.2,43946689.7,20070930.3,444403038.7,361467735.4,27395419.7,822612869.2,33082568.7,39298073.6,24196880.7,35835016.6,33019453.8,488939319.1,44250788.0,20360458.4,247663442.1,37979901.1,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225872739.5,128713464.4,17361588.2,675127475.2,143863601.3,3617411900.6,153418061.5,116442125.4,126317251.7,115851197.7,1030353889.4,1390687807.5,169715152.4,225228869.7,233810708.7,86706392.5,132100346.8,261491294.7,118206658.4,2447601752.8,281516312.5,150120438.1,1018971517.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169629473.9,910743848.0,140735528.6,282737541.1,79027313.8,178810017.6,2561445907.4,92244806.7,69080667.5,445718708.9,405485811.0,74856331.9,819991470.2,77287768.3,83692128.0,70451513.5,85636078.2,78289839.6,536255855.3,92628499.6,71313574.2,281812045.3,89368525.5,73977484.2,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188672579.7,60583550.0,87640210.0,630245632.8,100146520.1,3584190940.6,88517527.1,51218423.0,98614461.9,51403545.3,1046747964.0,1325941539.7,145530997.0,160164758.1,230783635.9,66971772.5,69123257.6,206415304.7,50985959.0,2491554679.8,226963486.5,85799092.5,953566263.6,96062847.4,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93268163.4,829763535.1,139186844.7,301516103.2,104261517.3,143663910.1,2480813424.3,116154701.4,94113278.8,395562094.6,404965083.7,95833432.8,737323103.1,93988264.4,103640216.1,95559851.2,102783429.3,98511487.9,540883442.0,111988200.5,98527603.3,276074484.2,112583133.0,99580716.1,130653285.5,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185335628.7,40266724.4,104110835.0,621959616.4,93644979.1,3591527513.8,70578974.1,32012879.8,108830272.1,30899439.5,1064003671.0,1306847683.5,168510567.2,143543735.5,237679368.5,64945529.1,51141131.6,185154433.5,31759029.4,2512519834.2,210003022.5,68533265.7,941135278.2,114231510.0,56995890.8,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177327828.0,943213210.7,123234397.5,284416394.4,98112659.1,198098944.9,2593830122.5,110765361.6,92182727.6,474650604.2,400163751.1,93863457.0,848649902.9,88063488.4,103393495.9,89557416.0,94684973.9,94182444.5,537105597.2,107378471.3,92479811.7,283966464.4,89905474.4,95647059.3,131615131.1,137483382.8,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181966789.2,22474741.9,108375960.3,613207456.5,80323633.0,3595278440.9,49472456.2,9784771.1,104184189.6,6464427.2,1084647408.3,1283836351.8,165811018.5,126118757.2,241954905.8,61857997.0,29142020.7,175296883.2,10175388.7,2514072468.5,196194141.4,53305132.2,926192624.9,116811538.5,51802170.3,31965735.1,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152467951.0,818383542.5,171048826.7,329677867.0,132043381.1,171541295.1,2468678114.1,144506206.8,126386181.6,377420332.4,433298529.9,126517363.4,726868983.1,123545743.0,132349295.3,126881478.8,138850851.5,128341889.5,564446818.0,141505871.9,132197161.3,295106134.4,139246057.0,130674574.3,162869928.7,130692703.0,165324512.8,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341562695.8,300571457.1,250550020.9,798330031.7,308821102.0,3675343671.1,317594701.8,289988644.1,266046553.6,289563693.0,864256839.5,1558420116.2,251808032.1,389767526.6,294176529.8,249720279.2,301150224.9,408632001.0,292562113.1,2493501397.3,433813006.0,318694022.0,1182635221.7,245529096.3,257437391.5,282981952.9,290105792.2,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137600166.3,904010437.6,94301328.6,235409166.7,32780940.2,149684198.2,2554836001.8,45689250.3,23442918.3,433206938.3,355879054.2,26212408.1,810120271.2,27426820.1,37164706.0,24114162.1,36362501.8,33514558.0,490502886.7,48122781.0,21193264.2,243087540.9,41760948.5,30910379.2,75310849.2,99145898.3,93876677.9,127125241.1,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180788509.2,26409132.1,111178035.9,617066156.5,85461446.2,3593124856.9,54433534.2,14639179.9,105555275.4,13399854.2,1080943099.3,1290120804.2,170976913.9,129707259.4,243435955.0,65733457.8,34840306.9,179469627.8,14140231.3,2517507388.5,200303476.4,56518215.0,930185324.3,120529967.1,55132818.1,36143203.9,13733020.0,291249250.2,0.0
